#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 04 21 00 999 99.0 99.0  2.25  7.14  6.00  65 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 04 21 30 999 99.0 99.0  2.12  7.14  6.05  67 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 04 22 00 999 99.0 99.0  2.15  7.14  5.98  77 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 04 22 30 999 99.0 99.0  2.12  7.14  6.05  79 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 04 23 00 999 99.0 99.0  2.19  9.88  6.05  69 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 04 23 30 999 99.0 99.0  2.11  6.67  5.97  74 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 00 00 999 99.0 99.0  2.07  6.67  5.84  74 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 00 30 999 99.0 99.0  2.10  7.14  6.16  72 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 05 01 00 999 99.0 99.0  2.15  8.33  6.05  64 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 05 01 30 999 99.0 99.0  2.02  9.88  5.93  51 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 05 02 00 999 99.0 99.0  2.13  8.33  6.15  62 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 05 02 30 999 99.0 99.0  2.11  6.25  5.87  69 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 05 03 00 999 99.0 99.0  2.13  7.69  6.06  75 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 03 30 999 99.0 99.0  2.26  7.69  6.14  67 9999.0 999.0  24.6 999.0 99.0 99.00
2019 01 05 04 30 999 99.0 99.0  2.14  7.14  6.00  71 9999.0 999.0  24.6 999.0 99.0 99.00
